market_id,industry,sub_industry,country,region,target_audience,market_size,market_size_category,growth_rate,growth_rate_category,demand_level,market_trend,year,sample_startup_count,sample_total_funding_usd,source,source_url,last_verified_date
MKT-00661,SaaS,Unknown,Hong Kong,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,22,236277500.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00662,SaaS,Unknown,Hungary,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,9,6046770.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00663,SaaS,Unknown,Iceland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,5,6824567.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00664,SaaS,Unknown,India,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,189,1543220649.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00665,SaaS,Unknown,Indonesia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,7,115000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00666,SaaS,Unknown,Ireland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,94,419257671.7899902,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00667,SaaS,Unknown,Israel,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,150,1204122809.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00668,SaaS,Unknown,Italy,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,47,52835816.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00669,SaaS,Unknown,Japan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,88,434911445.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00670,SaaS,Unknown,Jordan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,4,322000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00671,SaaS,Unknown,Latvia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,13,6351507.086347654,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00672,SaaS,Unknown,Lithuania,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,8,3528666.34522512,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00673,SaaS,Unknown,Malaysia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,12,5302000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00674,SaaS,Unknown,Mexico,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,11,5680000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00675,SaaS,Unknown,Netherlands,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,63,1560926530.2459247,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00676,SaaS,Unknown,New Zealand,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,21,215235877.8855818,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00677,SaaS,Unknown,Nigeria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,5,306000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00678,SaaS,Unknown,Norway,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,27,86130307.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00679,SaaS,Unknown,Peru,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,6,260292.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00680,SaaS,Unknown,Philippines,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,7,1416143.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00681,SaaS,Unknown,Poland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,22,4315772.734560255,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00682,SaaS,Unknown,Portugal,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,15,10644116.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00683,SaaS,Unknown,Romania (non-standard code),Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,7,20666947.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00684,SaaS,Unknown,Russia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,61,501617436.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00685,SaaS,Unknown,Singapore,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,65,219230956.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00686,SaaS,Unknown,Slovakia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,9,7860413.937101382,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00687,SaaS,Unknown,South Africa,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,13,6418832.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00688,SaaS,Unknown,South Korea,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,77,247669194.19828463,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00689,SaaS,Unknown,Spain,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,93,446356932.6315541,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00690,SaaS,Unknown,Sweden,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,72,332140512.1228752,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00691,SaaS,Unknown,Switzerland,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,41,154032077.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00692,SaaS,Unknown,Taiwan,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,5,40680445.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00693,SaaS,Unknown,Thailand,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,6,989000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00694,SaaS,Unknown,Turkey,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,25,213729581.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00695,SaaS,Unknown,Uganda,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,120000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00696,SaaS,Unknown,Ukraine,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,8,410461.0336341263,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00697,SaaS,Unknown,United Arab Emirates,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,9,18052540.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00698,SaaS,Unknown,United Kingdom,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,560,2927649745.3582153,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00699,SaaS,Unknown,United States,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,6735,95021512543.92984,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00700,TravelTech,Unknown,Argentina,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,7,1297500.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00701,TravelTech,Unknown,Australia,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,18,48863719.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00702,TravelTech,Unknown,Austria,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,5,4839265.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00703,TravelTech,Unknown,Belgium,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,3,6947481.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00704,TravelTech,Unknown,Brazil,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,20,451547386.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00705,TravelTech,Unknown,Canada,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,29,81141586.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
MKT-00706,TravelTech,Unknown,Chile,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,2026,9,570000.0,Derived from LaunchLens cleaned pool (descriptive count of startups in this dataset only - NOT an external market-size estimate),"N/A - internal aggregate, see Sources sheet for underlying Kaggle datasets",2026-08-13
