startup_id,startup_name,company_description,website,founded_year,founded_country,headquarters_country,headquarters_city,industry,sub_industry,business_category,target_audience,customer_type,problem_solved,solution_description,technology_used,business_model,revenue_model,pricing_model,revenue_stream,geographic_market,market_size_category,market_growth_category,demand_level,competition_level,competitor_count,total_funding_usd,funding_rounds,last_funding_date,last_funding_amount_usd,major_investors,employee_count,startup_stage,latest_known_valuation_usd,startup_status,acquisition_status,acquisition_date,ipo_status,ipo_date,shutdown_date,success_indicator,success_label,outcome_reason,data_quality,source,source_url,last_verified_date,possible_duplicate_flag
LL-058712,TouchOne Technology,,http://www.touchonetechnology.com,2010.0,,,,Other / Unspecified,Search,Search,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,1.0,2010-01-03,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058722,Touchtalent,,http://www.touchtalent.com,2012.0,India,India,New Delhi,Media & Entertainment,Art|Creative|Design|Social Media,Social Media,,,,,,,,,,India,Unknown,Unknown,Unknown,Medium (dataset-derived),113.0,710000.0,2.0,2014-06-09,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058751,Toushay - It's what's in store,,http://www.toushay.com,2011.0,Canada,Canada,Ottawa,SaaS,Cloud Computing|Mobile|Mobile Devices|Software|Web Development,Mobile,,,,,,,,,,Canada,Unknown,Unknown,Unknown,High (dataset-derived),311.0,6662526.0,6.0,2013-10-16,,,,Growth stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058754,Toutiao,,http://www.toutiao.com/,2012.0,China,China,Beijing,Other / Unspecified,Big Data|Data Centers|Networking,Data Centers,,,,,,,,,,China,Unknown,Unknown,Unknown,High (dataset-derived),396.0,100000000.0,1.0,2014-06-03,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058763,Tower Travel Center,,http://www.travelcentercafe.com,,United States,United States,Tower City,TravelTech,Travel,Travel,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),794.0,1140000.0,1.0,2009-12-31,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058794,Tr3life,,,,,,,Other / Unspecified,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,1.0,2015-01-20,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058807,TraceLink,,http://tracelink.com,2009.0,United States,United States,Woburn,SaaS,Software,Software,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6734.0,29359751.0,4.0,2015-02-18,,,,Growth stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058832,Tracks.by,,http://www.facebook.com/PitbullTurkishPage4,1996.0,United States,United States,San Diego,Media & Entertainment,Music,Music,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),3740.0,88000.0,2.0,2012-10-01,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058848,Tractive,,http://www.tractive.com,2012.0,Austria,Austria,Pasching,DeepTech,Gps|Hardware + Software|Pets|Tracking,Tracking,,,,,,,,,,Austria,Unknown,Unknown,Unknown,Low (dataset-derived),6.0,500000.0,2.0,2013-04-01,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058854,Traddr.com,,http://www.traddr.com,2010.0,United States,United States,Orlando,FinTech,Finance,Finance,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),1903.0,1200000.0,1.0,2012-09-16,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058869,Tradegecko,,http://tradegecko.com,2012.0,Singapore,Singapore,,Logistics,Enterprise Software|Software|Supply Chain Management,Software,,,,,,,,,,Singapore,Unknown,Unknown,Unknown,Low (dataset-derived),10.0,7710000.0,4.0,2015-04-21,,,,Growth stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058892,Tradeshift,,http://tradeshift.com,2009.0,United States,United States,San Francisco,SaaS,Cloud Computing|Enterprise Software|Software,Software,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6734.0,128999992.0,4.0,2014-05-08,,,,Growth stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058900,Tradewave,,https://tradewave.net,2014.0,United Kingdom,United Kingdom,London,FinTech,Bitcoin|Finance Technology|Financial Services|Trading,,,,,,,,,,,United Kingdom,Unknown,Unknown,Unknown,High (dataset-derived),238.0,100000.0,1.0,2014-09-01,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058907,Trading Metrics,,http://www.tradingmetrics.com,,United States,United States,New York,SaaS,Software,Software,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6734.0,4000000.0,1.0,2007-05-01,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058913,Tradiv,,http://tradiv.com/,2014.0,United States,United States,Boulder,Other / Unspecified,Technology,,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6495.0,1000000.0,1.0,2015-10-29,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058943,TrainHeroic,,http://www.trainheroic.com,2012.0,,,,SaaS,Software,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,3.0,2015-02-04,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058951,Training Advisor,,http://www.trainingadvisor.com.au,2014.0,Australia,Australia,Sydney,EdTech,Business Information Systems|Education|Training,Training,,,,,,,,,,Australia,Unknown,Unknown,Unknown,Low (dataset-derived),16.0,,2.0,2014-12-01,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058991,TransCardiac Therapeutics,,http://transcardiac.com,2003.0,United States,United States,Atlanta,HealthTech,Biotechnology,Biotechnology,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6881.0,200000.0,1.0,2009-07-30,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-058994,Transcatheter Technologies,,http://www.transcatheter-technologies.com,2009.0,Germany,Germany,Regensburg,HealthTech,Health Care,Health Care,,,,,,,,,,Germany,Unknown,Unknown,Unknown,Medium (dataset-derived),149.0,4156262.0,3.0,2013-03-27,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-059015,TransferWise,,https://transferwise.com,2010.0,United Kingdom,United Kingdom,London,FinTech,Consumers|Finance|Financial Services|FinTech|P2P Money Transfer|Small and Medium Businesses|Virtualization,Virtualization,,,,,,,,,,United Kingdom,Unknown,Unknown,Unknown,High (dataset-derived),238.0,90372075.0,5.0,2015-01-25,,,,Growth stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-059051,TransMolecular,,,1996.0,United States,United States,Birmingham,HealthTech,Biotechnology,,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6881.0,33200000.0,1.0,2004-03-01,,,,Acquired,,acquired,Acquired,,Not IPO'd,,,Acquired,1.0,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-059057,FeeFighters,,http://feefighters.com,2009.0,United States,United States,Chicago,FinTech,Accounting|Comparison Shopping|Credit Cards|E-Commerce|Financial Services|Payments|Startups,Payments,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),1903.0,1835000.0,4.0,2011-01-12,,,,Acquired,,acquired,Acquired,,Not IPO'd,,,Acquired,1.0,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-059074,TransTech Pharma,,http://www.ttpharma.com,1999.0,United States,United States,High Point,HealthTech,Biotechnology,Biotechnology,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6881.0,74500000.0,2.0,2010-06-08,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-059077,TranSwitch,,http://www.transwitch.com,1988.0,United States,United States,Shelton,DeepTech,Semiconductors,Semiconductors,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),1500.0,2729500.0,2.0,2013-09-03,,,,Closed,,closed,Not acquired,,Not IPO'd,,,Failed / Closed,0.0,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-059091,TrapX,,http://trapx.com/,2010.0,United States,United States,San Mateo,AI / Machine Learning,Computer Vision,,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),265.0,14000000.0,2.0,2015-07-10,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-059101,travayl,,http://www.travayl.com,2014.0,Norway,Norway,Oslo,TravelTech,Online Travel|Social Travel|Travel,Online Travel,,,,,,,,,,Norway,Unknown,Unknown,Unknown,Low (dataset-derived),1.0,138000.0,4.0,2014-09-15,,,,Growth stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-059102,TraveDoc,,http://travedoc.com,2012.0,United States,United States,Boston,Other / Unspecified,Mobile,Mobile,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6495.0,100000.0,2.0,2013-04-29,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-059107,Travel Appeal,,http://www.travelappeal.it,2013.0,Italy,Italy,Roncade,SaaS,Analytics,Analytics,,,,,,,,,,Italy,Unknown,Unknown,Unknown,Medium (dataset-derived),46.0,107955.0,2.0,2015-04-02,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
